,ligand_pose,logits
784,010_62_16391_0,0.013073324
785,022_1656_12352_0,0.6803853
786,023_210_24162_0,0.0014144327
787,023_1199_26521_0,0.00032812223
788,021_1440_20234_0,0.00579333
789,031_204_5236_0,0.31311902
790,020_4440_9998_0,0.013931859
791,020_1085_19599_0,0.019054577
792,022_1743_257_0,0.0025886635
793,036_43_20368_0,0.017405847
794,032_457_21635_0,0.2280856
795,019_56_12042_0,0.027287109
796,021_2242_9956_0,0.015925921
797,021_355_22391_0,0.00082789763
798,021_2321_4142_0,0.0013520863
799,020_396_16386_0,0.02181018
800,019_2167_22085_0,0.017756173
801,022_73_23250_0,0.011234609
802,020_3843_26985_0,0.0060223546
803,038_30_4750_0,0.02807996
804,031_9_26770_0,0.009472206
805,023_155_21515_0,0.016583843
806,020_4097_9249_0,0.012832614
807,020_3094_6701_0,0.086062826
808,019_427_26029_0,0.008107381
809,025_36_23932_0,0.0028972877
810,010_68_17033_0,0.010124904
811,021_798_593_0,0.037758835
812,028_66_7065_0,0.13857819
813,019_1574_15398_0,0.00503824
814,020_52_21640_0,0.00060499995
815,018_1072_14568_0,0.0012817981
816,031_313_1734_0,0.99352187
817,019_1375_12590_0,0.010512645
818,014_42_16815_0,0.0029123735
819,018_87_22790_0,0.012319113
820,020_3789_6320_0,0.12022231
821,018_1032_8174_0,0.0052517224
822,021_1199_8153_0,0.33606133
823,019_1350_5037_0,0.006480264
824,020_3761_7059_0,0.08156833
825,021_927_5007_0,0.041814294
826,020_2021_12815_0,0.4921191
827,021_1735_25599_0,0.00385468
828,031_137_13980_0,0.033736043
829,008_15_13365_0,0.007699551
830,021_449_17470_0,0.00075057463
831,022_1195_4799_0,0.16580069
832,032_826_2707_0,0.005520944
833,020_1243_12790_0,0.04104266
834,020_1829_7944_0,0.07622939
835,009_54_28371_0,0.0073060147
836,019_1582_7697_0,0.010249878
837,039_34_23923_0,0.0039672377
838,018_1192_18801_0,0.7108901
839,020_1179_8470_0,0.041246682
840,020_3910_18375_0,0.062695056
841,020_1555_10071_0,0.0059206253
842,019_477_25945_0,0.0027796766
843,023_1096_18915_0,0.001307609
844,021_2007_8738_0,0.03601597
845,020_2243_25187_0,0.03287582
846,040_16_750_0,0.1589831
847,020_4503_4723_0,0.0031556454
848,031_328_1650_0,0.273919
849,011_35_17094_0,0.0038430642
850,019_1672_13964_0,0.006860564
851,018_1411_4590_0,0.021861153
852,020_1518_15395_0,0.014756873
853,005_33_23773_0,0.004668412
854,012_38_18643_0,0.0015513278
855,018_1316_25413_0,6.685147e-05
856,020_3305_12685_0,0.005066393
857,022_41_1104_0,0.06059973
858,019_1932_21688_0,0.001988762
859,032_140_4028_0,0.004117065
860,023_286_20683_0,0.015773276
861,012_3_17165_0,0.020504516
862,031_141_19625_0,0.029148616
863,009_47_20289_0,0.0053484514
864,039_23_13876_0,0.6679168
865,032_839_25036_0,0.0032909438
866,032_63_9336_0,0.00013747244
867,022_1191_2172_0,0.21753539
868,019_1551_23136_0,0.0060398486
869,032_592_25765_0,0.096342266
870,020_693_5190_0,0.003450515
871,022_1602_3121_0,0.041003507
872,019_1733_10650_0,0.002375721
873,023_635_23394_0,0.0038827097
874,020_18_26988_0,0.0005349477
875,022_61_3682_0,0.0054296907
876,018_532_23699_0,0.014108977
877,019_1011_6496_0,0.0031719771
878,021_1290_23643_0,0.024700066
879,020_1411_13485_0,0.004674152
880,032_821_28078_0,0.027696768
881,020_4439_20442_0,0.021852951
882,023_545_649_0,0.06362055
883,020_2660_17131_0,0.028182874
884,020_1055_10064_0,0.0059439363
885,018_980_1727_0,0.17176425
886,020_134_2791_0,0.03009539
887,021_409_22507_0,0.011382285
888,019_1452_8707_0,0.006015759
889,018_291_26592_0,0.004094172
890,019_141_16723_0,0.01876871
891,020_4701_7824_0,0.0014774307
892,022_271_21913_0,0.0016221963
893,031_12_935_0,0.09034403
894,020_1479_16436_0,0.024012933
895,020_3844_4363_0,0.3161887
896,023_38_429_0,0.4931249
897,022_1773_361_0,0.055366475
898,020_1641_8889_0,0.012333801
899,020_3302_17155_0,0.012628326
900,031_5_16542_0,0.00075090874
901,021_911_27003_0,0.617012
902,021_2748_8515_0,0.14963934
903,029_78_2392_0,0.00616443
904,027_10_27032_0,0.0060177143
905,019_399_28372_0,0.0018205107
906,020_1432_19509_0,0.28373662
907,021_1843_16758_0,0.046687547
908,021_2826_14562_0,0.008547045
909,019_779_5969_0,0.0036305373
910,022_486_14059_0,5.632171e-05
911,029_80_21520_0,0.014007197
912,033_13_5745_0,0.0027123396
913,018_1227_13280_0,0.019874465
914,020_3770_8455_0,0.0016369901
915,022_1030_2857_0,0.0094540855
916,021_2657_13796_0,0.0019447623
917,020_1174_7653_0,0.022079555
918,023_93_4491_0,0.0057131457
919,020_1627_708_0,0.07588305
920,019_2135_16213_0,0.0014157763
921,019_231_24750_0,0.04133864
922,022_1192_4715_0,3.548244e-05
923,019_1605_5900_0,0.00050903566
924,022_815_27493_0,0.023214044
925,038_53_22556_0,0.019490302
926,021_892_16269_0,0.014743167
927,020_4326_12900_0,0.011656312
928,018_706_20396_0,0.005224654
929,022_1429_9183_0,0.26082847
930,020_2435_28480_0,0.00027056763
931,022_16_20325_0,0.0012467679
932,032_444_23052_0,0.020848796
933,021_2570_18441_0,0.0028126799
934,022_1503_21784_0,0.004012762
935,020_3523_10581_0,0.020589786
936,035_39_23788_0,0.002539765
937,021_2398_17383_0,0.004781476
938,022_255_9067_0,0.0001528396
939,022_1064_5206_0,0.0013276582
940,019_11_17172_0,0.0015324209
941,018_11_315_0,0.93457025
942,023_1106_24298_0,0.010347116
943,018_1282_23198_0,0.0008259498
944,023_1500_14303_0,0.00028910214
945,019_1754_22241_0,0.0014083519
946,020_3229_3557_0,0.010574428
947,021_2867_13644_0,0.05684992
948,027_57_4176_0,0.0038527308
949,022_1584_7681_0,0.14160746
950,019_1559_27369_0,0.01198819
951,020_2795_5334_0,0.017517647
952,032_803_19833_0,0.0065437853
953,019_1129_26959_0,0.0018830748
954,018_811_3628_0,0.021568349
955,032_102_20264_0,0.010120672
956,023_1703_8135_0,0.005834689
957,021_863_8473_0,0.10029005
958,020_912_23641_0,0.0023528056
959,019_723_26510_0,0.0061048754
960,019_1031_13040_0,0.006950523
961,023_1195_21810_0,0.0043145427
962,010_11_15356_0,0.0004943028
963,020_2488_24912_0,0.005095095
964,021_689_4288_0,0.26137802
965,023_1508_18009_0,0.006856903
966,031_177_21441_0,1.2087e-05
967,031_321_22495_0,0.028686091
968,019_435_28628_0,0.010822613
969,031_129_27118_0,0.012942079
970,021_2708_20255_0,0.006735993
971,021_2885_17401_0,0.0129196225
972,020_3617_9200_0,0.049325436
973,035_65_25414_0,0.0029462622
974,022_904_8271_0,0.0003866087
975,019_1841_12988_0,0.0039063483
976,022_668_6630_0,0.89634407
977,020_4221_6877_0,0.016133796
978,020_2246_18200_0,0.001992976
979,018_368_5277_0,0.0058549824
980,031_105_17709_0,0.00038218353
981,020_2230_12385_0,0.010002898
982,031_172_25758_0,0.010491052
983,021_1189_4378_0,0.021305932
984,027_60_22917_0,0.012166927
985,020_4631_21596_0,0.08349406
986,019_1363_25382_0,0.0060682194
987,020_4693_13183_0,0.0006968872
988,019_721_8836_0,0.02102255
989,020_4236_25565_0,0.14020255
990,022_282_2252_0,0.6340578
991,011_14_2705_0,0.0041394397
992,019_2009_12240_0,0.006914688
993,021_2254_13983_0,0.004615562
994,020_2502_13686_0,0.016672183
995,020_503_9795_0,0.0023378879
996,019_543_21929_0,0.010024145
997,022_1728_3312_0,0.0075360592
998,022_1123_3856_0,0.00032529066
999,018_887_19362_0,0.0043770303
1000,032_395_6765_0,0.0010335812
1001,021_17_11570_0,0.014578036
1002,018_1551_4115_0,0.33613458
1003,019_1110_7663_0,0.0027227844
1004,020_416_3087_0,0.028019426
1005,020_4000_20306_0,0.02223617
1006,011_26_2997_0,0.024861716
1007,005_51_10437_0,0.0018466286
1008,021_1943_23186_0,0.0005758445
1009,021_178_8562_0,0.0051146178
1010,018_613_17333_0,0.00814514
1011,022_35_1367_0,0.9603413
1012,020_296_16806_0,0.016501581
1013,020_2152_27657_0,0.01975176
1014,012_13_8588_0,0.0015075217
1015,035_96_10506_0,0.0035634823
1016,021_3160_24522_0,0.00098156
1017,022_314_12232_0,5.809921e-06
1018,022_202_8207_0,0.0136995455
1019,020_2652_15472_0,0.0004278987
1020,022_356_1492_0,0.061706938
1021,032_781_19634_0,0.3728191
1022,020_3861_20215_0,0.004079872
1023,022_788_6427_0,0.013842635
1024,020_2945_6036_0,0.07576617
1025,022_252_595_0,0.44936642
1026,023_1267_7738_0,0.008994936
1027,031_64_668_0,0.073334634
1028,027_47_28138_0,0.0053708814
1029,031_129_1832_0,0.01894835
1030,020_3765_7875_0,0.0023531902
1031,018_834_26479_0,0.0056698676
1032,021_2257_9600_0,0.019111224
1033,014_17_16593_0,0.3741383
1034,020_713_9764_0,0.009307665
1035,021_627_26137_0,0.0036115784
1036,023_1460_14538_0,0.0013181174
1037,020_4832_13780_0,0.008935184
1038,032_650_6583_0,0.0003977489
1039,021_2446_20448_0,0.00883692
1040,023_1649_11222_0,0.0076016844
1041,032_414_5780_0,0.06857572
1042,022_945_5961_0,0.0059266733
1043,023_1006_4266_0,0.06316024
1044,023_1658_13606_0,0.0061785383
1045,021_1294_27363_0,0.0717612
1046,021_2459_9139_0,0.09041866
1047,020_1012_20123_0,0.00619898
1048,031_18_631_0,0.00089204207
1049,020_2867_15939_0,0.009720393
1050,029_111_2889_0,0.002761961
1051,041_20_555_0,0.0831204
1052,005_29_27622_0,0.01838172
1053,021_78_28692_0,0.0004393095
1054,029_20_16280_0,0.022187786
1055,025_3_8091_0,0.0056098765
1056,018_271_4192_0,0.0007671104
1057,021_2964_13295_0,0.24659017
1058,020_4821_20142_0,0.003360195
1059,020_4071_6030_0,0.010144709
1060,021_1449_21965_0,0.002809318
1061,020_2874_3717_0,0.0046881554
1062,023_1536_14358_0,0.033800114
1063,020_388_9915_0,0.005588544
1064,022_871_28627_0,7.79524e-06
1065,020_4776_7756_0,0.014814541
1066,021_1309_15744_0,0.0024140466
1067,022_1580_200_0,0.09904926
1068,019_1128_16452_0,0.015419063
1069,023_1212_24632_0,0.005559792
1070,020_2532_18473_0,0.0046438244
1071,020_1480_9096_0,0.04201452
1072,031_390_24019_0,0.0051855543
1073,019_2064_17629_0,0.01565962
1074,019_1361_10502_0,0.018420741
1075,022_1572_4110_0,0.0010892048
1076,020_3197_25522_0,0.00096379477
1077,040_26_17875_0,0.023688478
1078,019_2168_12429_0,0.024491012
1079,020_3467_6426_0,0.036843035
1080,023_200_15643_0,0.010103236
1081,019_306_21306_0,0.0035833456
1082,022_585_4731_0,0.44689405
1083,019_633_14412_0,0.0018803934
1084,020_2757_8733_0,0.8314589
1085,019_291_10886_0,0.004963324
1086,020_1463_17509_0,0.319077
1087,020_3163_28223_0,0.004803113
1088,021_1433_26981_0,0.0025500632
1089,020_3920_16453_0,0.007201209
1090,019_1786_25096_0,0.0030812393
1091,019_1824_18618_0,0.00258455
1092,027_39_14609_0,0.0051223924
1093,022_357_1109_0,0.34588638
1094,020_1408_25532_0,0.0020609018
1095,019_271_16010_0,0.08339857
1096,018_1079_28067_0,8.361189e-05
1097,018_49_16557_0,0.16266127
1098,020_813_16435_0,0.0060226116
1099,020_4700_1044_0,0.46706158
1100,020_4503_18833_0,0.006267464
1101,020_1126_26133_0,0.038588285
1102,018_647_18551_0,0.0013311134
1103,020_2409_15381_0,0.0007731657
1104,022_921_4060_0,0.013441501
1105,021_394_22307_0,0.004670557
1106,019_2157_14801_0,0.00036706374
1107,018_1090_10998_0,0.020970339
1108,020_3853_9195_0,0.002193625
1109,020_3880_16264_0,0.0052573397
1110,020_1987_6274_0,0.13670248
1111,018_990_28526_0,0.049368024
1112,022_1330_1758_0,0.05010917
1113,030_26_14839_0,0.08873859
1114,020_2764_24016_0,0.021193929
1115,019_1036_22140_0,0.0015406935
1116,019_407_16875_0,0.00039811703
1117,032_298_8882_0,0.20135698
1118,020_3363_13786_0,0.0014143479
1119,019_1129_26801_0,0.0005284346
1120,021_812_12654_0,0.008437604
1121,020_906_16111_0,0.008198427
1122,019_2065_10151_0,0.002776488
1123,021_1294_28789_0,0.0005899008
1124,019_1908_13168_0,0.002559226
1125,032_131_28961_0,0.008540946
1126,018_390_10547_0,0.0099563375
1127,020_4039_18728_0,0.021558039
1128,021_376_880_0,0.08029364
1129,022_1416_15419_0,0.003569934
1130,022_135_307_0,0.012695844
1131,019_1131_24541_0,0.0045957738
1132,020_4858_27854_0,0.00048339384
1133,019_2240_25529_0,0.074509226
1134,019_243_19956_0,0.010104948
1135,022_1467_17824_0,0.6754944
1136,020_2720_16314_0,0.0006063314
1137,021_1209_15491_0,0.004227451
1138,019_349_11795_0,0.011112247
1139,018_545_6886_0,0.007699726
1140,022_1752_2985_0,0.13129704
1141,020_155_8595_0,0.0035523705
1142,021_2318_18678_0,0.0010066057
1143,020_4264_24017_0,0.011879186
1144,020_3371_6657_0,0.039573144
1145,031_31_23380_0,0.0019936042
1146,036_10_10216_0,0.008520772
1147,019_888_21141_0,0.0009913793
1148,022_389_1276_0,0.094698794
1149,008_59_6417_0,0.1255125
1150,019_769_13803_0,0.002250409
1151,022_1529_23949_0,0.21785578
1152,019_1246_25923_0,0.046072405
1153,031_9_12878_0,0.01989314
1154,021_346_1304_0,0.32850462
1155,018_58_26417_0,0.011357276
1156,023_216_8967_0,0.023285896
1157,018_423_28618_0,0.0009020198
1158,020_2710_10326_0,0.022146262
1159,036_58_15157_0,0.00347239
1160,031_26_19133_0,0.0036987404
1161,036_30_16204_0,0.0057638856
1162,023_1547_6104_0,0.008164346
1163,018_23_20320_0,0.006712355
1164,032_178_10472_0,0.025506759
1165,020_771_16754_0,0.0037290815
1166,009_4_21830_0,0.008725978
1167,020_4812_15105_0,0.0019376804
1168,031_323_24471_0,0.011639821
1169,021_422_14773_0,0.022889024
1170,019_1646_7521_0,0.008766362
1171,019_652_17003_0,0.001947657
1172,023_233_9245_0,0.006407211
1173,024_8_18920_0,0.0024004986
1174,023_396_17632_0,0.00033347393
1175,023_636_15116_0,0.0018798708
1176,019_1749_10266_0,0.014711016
1177,023_894_19491_0,0.014552227
1178,032_342_15404_0,0.0028935983
1179,034_47_11592_0,0.008609294
1180,020_3195_4278_0,0.429262
1181,021_758_26871_0,0.00015795518
1182,020_2570_21493_0,0.00091751496
1183,021_14_9680_0,0.031814452
1184,023_1398_8198_0,0.0037893865
1185,023_1016_22966_0,0.0055214334
1186,020_3189_15535_0,0.0031473285
1187,021_1175_20088_0,0.006499733
1188,032_677_27970_0,7.4237477e-07
1189,019_780_28328_0,0.0005331661
1190,021_2532_8661_0,0.013275518
1191,031_323_13719_0,0.005422112
1192,002_41_15515_0,0.058297023
1193,018_1117_7148_0,0.007853272
1194,021_739_18769_0,0.0020309128
1195,014_55_10693_0,0.013311701
1196,032_362_26370_0,0.0022462958
1197,021_1832_17817_0,0.011455026
1198,002_76_23983_0,0.00152919
1199,029_25_13660_0,0.0014937323
1200,029_70_8288_0,0.060357463
1201,019_464_28228_0,0.004122982
1202,021_631_18608_0,0.0031509344
1203,020_1703_1213_0,0.024307346
1204,021_505_17064_0,0.0012363072
1205,019_1132_23413_0,0.00247646
1206,006_35_2318_0,0.7774897
1207,020_2589_27986_0,0.0072661894
1208,023_348_15307_0,0.009428801
1209,031_129_25223_0,0.05726314
1210,029_128_24547_0,0.0053708614
1211,029_132_6387_0,0.017264185
1212,036_77_18981_0,0.11553769
1213,018_768_19195_0,0.0024440621
1214,020_3693_26667_0,0.0015366422
1215,032_18_27797_0,0.0041044606
1216,019_981_18812_0,0.0022659386
1217,020_1046_25798_0,0.015256021
1218,024_49_2007_0,0.03942253
1219,020_82_10991_0,0.037779886
1220,020_1277_18244_0,0.0037694802
1221,026_79_3818_0,0.0017346744
1222,022_889_23082_0,0.0062501617
1223,020_4619_24764_0,0.0038566347
1224,023_1522_6966_0,0.00848611
1225,020_4474_24881_0,0.0012075522
1226,018_305_8695_0,0.058237188
1227,022_867_9254_0,0.06108645
1228,021_1533_20102_0,0.018482357
1229,021_440_12222_0,0.011469722
1230,023_110_10155_0,0.006453396
1231,022_972_24634_0,0.17597362
1232,018_754_20898_0,0.011002648
1233,014_41_18194_0,0.013540031
1234,033_57_2681_0,0.010098968
1235,021_1253_14650_0,0.000802298
1236,029_62_13004_0,0.0024768633
1237,018_650_5459_0,0.0019244518
1238,021_974_8340_0,0.033712685
1239,020_2884_28399_0,0.001022285
1240,018_1560_2408_0,0.63449675
1241,021_1915_17658_0,0.014928309
1242,029_123_10546_0,0.01801483
1243,026_6_26405_0,0.0016341973
1244,022_232_28426_0,0.012315667
1245,019_493_20344_0,0.0027227819
1246,020_363_13831_0,0.00804437
1247,020_2284_26995_0,0.00071715587
1248,029_75_3037_0,0.10724154
1249,023_965_6463_0,0.00070586294
1250,021_2475_17773_0,0.006510667
1251,023_769_17902_0,0.001712621
1252,031_336_23933_0,2.8509066e-07
1253,021_1118_2866_0,0.011695089
1254,023_243_2073_0,0.016131934
1255,026_45_14621_0,0.0114283115
1256,031_9_15876_0,0.0033731002
1257,020_33_22026_0,0.0008271655
1258,027_64_17998_0,0.010198599
1259,025_33_24563_0,0.00060041674
1260,018_291_22776_0,0.015483669
1261,021_1238_9844_0,0.011242727
1262,029_113_2462_0,0.15825339
1263,019_810_8170_0,0.009832817
1264,020_2309_25391_0,0.0018316905
1265,008_49_18683_0,0.0041812276
1266,023_1085_11760_0,0.01030595
1267,031_401_13182_0,0.0056835506
1268,020_2368_5372_0,0.0012485204
1269,022_668_711_0,0.8343348
1270,019_784_24473_0,0.005963726
1271,020_781_21891_0,0.0009032643
1272,022_1282_6629_0,0.02218397
1273,018_290_573_0,0.005007599
1274,019_1411_28668_0,0.012797035
1275,018_1186_26080_0,0.0029565515
1276,020_4474_13260_0,0.023888206
1277,026_78_13630_0,0.024449194
1278,019_378_12477_0,0.0048392704
1279,019_1525_19861_0,0.015581855
1280,018_336_16534_0,0.008405289
1281,031_147_14077_0,0.0010672499
1282,023_787_6911_0,0.0031501693
1283,022_1126_20367_0,0.933883
1284,020_1738_22182_0,0.024136437
1285,020_4310_15212_0,0.016358932
1286,022_1499_1564_0,0.14625695
1287,019_135_14208_0,0.0015557642
1288,021_118_8024_0,0.03780303
1289,018_774_22088_0,0.042272266
1290,031_121_25840_0,0.023263745
1291,022_1338_5121_0,0.08493621
1292,023_1203_28463_0,0.0040117204
1293,015_23_16371_0,0.006092808
1294,021_2812_2522_0,0.08384799
1295,020_990_19272_0,0.0078069605
1296,021_1897_24894_0,0.00045316067
1297,020_4336_7827_0,0.0014526969
1298,020_271_22796_0,0.0005956744
1299,022_27_6827_0,0.0119088935
1300,031_55_9789_0,0.019619707
1301,019_1586_18263_0,0.0052641993
1302,020_4397_25983_0,0.0048585287
1303,020_3113_16752_0,0.0102539435
1304,018_87_25348_0,0.010833462
1305,019_2124_10193_0,0.020594826
1306,023_528_16722_0,0.011347862
1307,021_2242_24434_0,0.0640335
1308,019_1769_18203_0,0.00079183705
1309,020_847_26809_0,0.0077847815
1310,004_40_14904_0,0.016870188
1311,020_3529_11447_0,0.009212151
1312,019_1258_25298_0,0.005732225
1313,021_482_9317_0,0.07536125
1314,018_627_26254_0,5.34116e-06
1315,020_3721_24816_0,0.0011152187
1316,023_816_17760_0,0.004931076
1317,022_842_3791_0,0.041676987
1318,020_2058_17857_0,0.0020542883
1319,018_1032_22061_0,0.03783569
1320,020_935_1840_0,0.012796133
1321,020_2079_8780_0,0.008102873
1322,018_446_6762_0,0.56397456
1323,022_1185_3188_0,0.06244205
1324,033_3_567_0,0.13597573
1325,020_1687_8917_0,0.0061294674
1326,018_1027_9704_0,0.14684248
1327,015_42_9808_0,0.0064641116
1328,022_537_4051_0,0.0036491186
1329,020_1702_26747_0,0.036957435
1330,020_4743_418_0,0.14743207
1331,034_42_2877_0,0.08067886
1332,020_1516_8937_0,0.15433036
1333,018_1111_19629_0,0.0021109893
1334,019_1199_15232_0,0.0025946938
1335,019_310_27923_0,0.0036038922
1336,031_235_17_0,0.60829175
1337,020_2983_19409_0,0.011381169
1338,020_2238_1421_0,0.14849694
1339,031_187_3984_0,0.12798627
1340,027_7_27802_0,0.0048309965
1341,020_4029_18957_0,0.07013365
1342,019_375_3363_0,0.027789876
1343,022_1395_9100_0,0.0050018667
1344,021_1875_21453_0,0.002213187
1345,019_611_12601_0,0.0033072787
1346,022_1114_610_0,0.0057295673
1347,018_1186_22703_0,0.007064635
1348,020_4572_27585_0,0.014161345
1349,020_2746_5963_0,0.0080453325
1350,023_989_620_0,0.044129487
1351,021_251_17011_0,0.0021020272
1352,021_2969_22073_0,0.017200554
1353,020_3111_3824_0,0.0085988
1354,032_373_16115_0,0.00194342
1355,020_3593_23412_0,0.026851906
1356,020_131_22297_0,0.05318053
1357,022_1007_14640_0,0.00191365
1358,021_1532_18964_0,0.012576834
1359,020_189_20381_0,0.09372182
1360,020_4478_27893_0,0.038326915
1361,021_1838_16620_0,0.0018383433
1362,022_424_8359_0,0.048744608
1363,028_62_12155_0,0.0056686746
1364,022_1674_9085_0,0.067148134
1365,021_351_15813_0,0.009708595
1366,018_892_16418_0,0.14662644
1367,020_2807_15926_0,0.0061220126
1368,021_1840_13702_0,0.014367223
1369,022_555_6287_0,0.0060334965
1370,031_129_27878_0,0.015400898
1371,023_381_8720_0,0.009561837
1372,020_3500_8097_0,0.26779118
1373,018_816_12612_0,0.008476991
1374,021_860_6006_0,0.019198561
1375,023_886_14049_0,0.0062293164
1376,020_2319_15074_0,0.0027227714
1377,023_434_27529_0,0.0023196728
1378,031_55_12691_0,0.01036845
1379,018_176_20956_0,0.011215134
1380,019_1935_26222_0,0.010401583
1381,020_1910_22133_0,0.08411375
1382,018_271_20901_0,0.014331823
1383,018_1233_28362_0,0.004347894
1384,021_2568_5544_0,0.021505093
1385,019_2068_20774_0,0.0074677863
1386,021_742_24746_0,0.013723733
1387,021_163_28917_0,0.011329992
1388,020_4125_20831_0,0.004743061
1389,020_4565_8569_0,0.019392429
1390,023_1040_27245_0,0.40414536
1391,035_37_27430_0,0.0029817359
1392,018_1332_22435_0,0.020390444
1393,020_2125_3302_0,0.016251903
1394,031_59_22741_0,0.2874993
1395,018_1521_13043_0,0.03166024
1396,020_3505_5300_0,0.010103712
